OBJECTID,TypeCode,LandUseTyp,Street,Price,ARPrice,ORPrice
21024,NNO,Existing Residential,Street 6,204.5,0,0
21025,NNO,Existing Residential, ,0,0,0
21026,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
21027,NNO,Existing Residential, ,0,0,0
21028,NNO,Existing Residential, ,0,0,0
21029,NNO,Existing Residential, ,0,0,0
21030,NNO,Existing Residential, ,0,0,0
21031,NNO,Existing Residential, ,0,0,0
21032,NNO,Existing Residential, ,0,0,0
21033,NNO,Existing Residential,Vinh Khanh,246.49,0,0
21034,NNO,Existing Residential, ,0,0,0
21035,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21036,NNO,Existing Residential, ,0,0,0
21037,NNO,Existing Residential,Nguyen Than Hien,106.57,0,0
21038,NNO,Existing Residential, ,0,0,0
21039,NNO,Existing Residential, ,0,0,0
21040,NNO,Existing Residential, ,0,0,0
21041,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21042,NNO,Existing Residential, ,0,0,0
21043,NNO,Existing Residential, ,0,0,0
21044,NNO,Existing Residential, ,0,0,0
21045,NNO,Existing Residential, ,0,0,0
21046,NNO,Existing Residential, ,0,0,0
21047,NNO,Existing Residential, ,0,0,0
21048,NNO,Existing Residential, ,0,0,0
21049,NNO,Existing Residential, ,0,0,0
21050,NNO,Existing Residential, ,0,0,0
21051,NNO,Existing Residential, ,0,0,0
21052,NNO,Existing Residential,Vinh Hoi,232.6,0,0
21053,NNO,Existing Residential, ,0,0,0
21054,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
21055,NNO,Existing Residential, ,0,0,0
21056,NNO,Existing Residential, ,0,0,0
21057,NNO,Existing Residential, ,0,0,0
21058,NNO,Existing Residential, ,0,0,0
21059,NNO,Existing Residential,Le Quoc Hung,253.36,0,0
21060,NNO,Existing Residential, ,0,0,0
21061,NNO,Existing Residential,Ton Dan,181.05,0,0
21062,GD,Ban Mai Kindergarten, ,0,0,0
21063,NNO,Existing Residential, ,0,0,0
21064,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21065,NNO,Existing Residential, ,0,0,0
21066,NNO,Existing Residential, ,0,0,0
21067,NNO,Existing Residential, ,0,0,0
21068,NNO,Existing Residential, ,0,0,0
21069,NNO,Existing Residential, ,0,0,0
21070,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21071,NNO,Existing Residential, ,0,0,0
21072,NNO,Existing Residential, ,0,0,0
21073,NNO,Existing Residential, ,0,0,0
21074,NNO,Existing Residential, ,0,0,0
21075,NNO,Existing Residential,Street 30,210,0,0
21076,NNO,Existing Residential, ,0,0,0
21077,NNO,Existing Residential, ,0,0,0
21078,NNO,Existing Residential,Xom Chieu,180.04,0,0
21079,NNO,Existing Residential,Street 17,197.42,0,0
21080,NNO,Existing Residential, ,0,0,0
21081,NNO,Existing Residential, ,0,0,0
21082,NNO,Existing Residential, ,0,0,0
21083,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
21084,NNO,Existing Residential, ,0,0,0
21085,NNO,Existing Residential, ,0,0,0
21086,NNO,Existing Residential,Nguyen Khoai,159.46,0,0
21087,NNO,Existing Residential,Nguyen Khoai,159.46,0,0
21088,NNO,Existing Residential, ,0,0,0
21089,NNO,Existing Residential, ,0,0,0
21090,NNO,Existing Residential, ,0,0,0
21091,NNO,Existing Residential, ,0,0,0
21092,NNO,Existing Residential, ,0,0,0
21093,NNO,Existing Residential,Nguyen Than Hien,106.57,0,0
21094,NNO,Existing Residential, ,0,0,0
21095,NNO,Existing Residential, ,0,0,0
21096,NNO,Existing Residential, ,0,0,0
21097,NNO,Existing Residential, ,0,0,0
21098,NNO,Existing Residential, ,0,0,0
21099,NNO,Existing Residential, ,0,0,0
21100,NNO,Existing Residential, ,0,0,0
21101,NNO,Existing Residential, ,0,0,0
21102,NNO,Existing Residential, ,0,0,0
21103,NNO,Existing Residential, ,0,0,0
21104,NNO,Existing Residential, ,0,0,0
21105,NNO,Existing Residential,Street 23,173.75,0,0
21106,NNO,Existing Residential, ,0,0,0
21107,NNO,Existing Residential, ,0,0,0
21108,NNO,Existing Residential, ,0,0,0
21109,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
21110,NNO,Existing Residential, ,0,0,0
21111,NNO,Existing Residential,Nguyen Khoai,159.46,0,0
21112,NNO,Existing Residential, ,0,0,0
21113,NNO,Existing Residential, ,0,0,0
21114,NNO,Existing Residential, ,0,0,0
21115,NNO,Existing Residential,Vinh Khanh,246.49,0,0
21116,NNO,Existing Residential, ,0,0,0
21117,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21118,NNO,Existing Residential, ,0,0,0
21119,NNO,Existing Residential, ,0,0,0
21120,NNO,Existing Residential, ,0,0,0
21121,NNO,Existing Residential, ,0,0,0
21122,NNO,Existing Residential, ,0,0,0
21123,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21124,NNO,Existing Residential, ,0,0,0
21125,NNO,Existing Residential, ,0,0,0
21126,NNO,Existing Residential, ,0,0,0
21127,NNO,Existing Residential, ,0,0,0
21128,NNO,Existing Residential,Street 30,210,0,0
21129,NNO,Existing Residential, ,0,0,0
21130,NNO,Existing Residential, ,0,0,0
21131,NNO,Existing Residential,Xom Chieu,180.04,0,0
21132,NNO,Existing Residential,Street 17,197.42,0,0
21133,NNO,Existing Residential, ,0,0,0
21134,NNO,Existing Residential, ,0,0,0
21135,NNO,Existing Residential, ,0,0,0
21136,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
21137,NNO,Existing Residential, ,0,0,0
21138,NNO,Existing Residential, ,0,0,0
21139,NNO,Existing Residential,Nguyen Khoai,159.46,0,0
21140,NNO,Existing Residential, ,0,0,0
21141,NNO,Existing Residential, ,0,0,0
21142,NNO,Existing Residential, ,0,0,0
21143,NNO,Existing Residential, ,0,0,0
21144,NNO,Existing Residential, ,0,0,0
21145,NNO,Existing Residential, ,0,0,0
21146,NNO,Existing Residential,Nguyen Than Hien,106.57,0,0
21147,NNO,Existing Residential, ,0,0,0
21148,NNO,Existing Residential, ,0,0,0
21149,NNO,Existing Residential, ,0,0,0
21150,NNO,Existing Residential, ,0,0,0
21151,NNO,Existing Residential, ,0,0,0
21152,NNO,Existing Residential, ,0,0,0
21153,NNO,Existing Residential, ,0,0,0
21154,NNO,Existing Residential, ,0,0,0
21155,NNO,Existing Residential, ,0,0,0
21156,NNO,Existing Residential, ,0,0,0
21157,NNO,Existing Residential, ,0,0,0
21158,NNO,Existing Residential, ,0,0,0
21159,NNO,Existing Residential, ,0,0,0
21160,NNO,Existing Residential, ,0,0,0
21161,NNO,Existing Residential,Street 6,204.5,0,0
21162,NNO,Existing Residential, ,0,0,0
21163,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
21164,NNO,Existing Residential, ,0,0,0
21165,NNO,Existing Residential, ,0,0,0
21166,NNO,Existing Residential, ,0,0,0
21167,NNO,Existing Residential, ,0,0,0
21168,NNO,Existing Residential, ,0,0,0
21169,NNO,Existing Residential,Ton Dan,181.05,0,0
21170,NNO,Existing Residential, ,0,0,0
21171,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21172,NNO,Existing Residential, ,0,0,0
21173,NNO,Existing Residential,Nguyen Than Hien,106.57,0,0
21174,NNO,Existing Residential, ,0,0,0
21175,NNO,Existing Residential, ,0,0,0
21176,NNO,Existing Residential, ,0,0,0
21177,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21178,NNO,Existing Residential, ,0,0,0
21179,NNO,Existing Residential, ,0,0,0
21180,NNO,Existing Residential, ,0,0,0
21181,NNO,Existing Residential, ,0,0,0
21182,NNO,Existing Residential,Tan Vinh,200,0,0
21183,NNO,Existing Residential, ,0,0,0
21184,NNO,Existing Residential, ,0,0,0
21185,NNO,Existing Residential, ,0,0,0
21186,NNO,Existing Residential, ,0,0,0
21187,NNO,Existing Residential, ,0,0,0
21188,NNO,Existing Residential, ,0,0,0
21189,NNO,Existing Residential, ,0,0,0
21190,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
21191,NNO,Existing Residential, ,0,0,0
21192,NNO,Existing Residential, ,0,0,0
21193,NNO,Existing Residential, ,0,0,0
21194,NNO,Existing Residential, ,0,0,0
21195,NNO,Existing Residential, ,0,0,0
21196,NNO,Existing Residential, ,0,0,0
21197,NNO,Existing Residential,Vinh Khanh,246.49,0,0
21198,NNO,Existing Residential, ,0,0,0
21199,NNO,Existing Residential, ,0,0,0
21200,NNO,Existing Residential, ,0,0,0
21201,NNO,Existing Residential, ,0,0,0
21202,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21203,NNO,Existing Residential, ,0,0,0
21204,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21205,NNO,Existing Residential, ,0,0,0
21206,NNO,Existing Residential, ,0,0,0
21207,NNO,Existing Residential, ,0,0,0
21208,NNO,Existing Residential, ,0,0,0
21209,NNO,Existing Residential,Street 30,210,0,0
21210,NNO,Existing Residential, ,0,0,0
21211,NNO,Existing Residential, ,0,0,0
21212,NNO,Existing Residential, ,0,0,0
21213,NNO,Existing Residential, ,0,0,0
21214,NNO,Existing Residential, ,0,0,0
21215,NNO,Existing Residential, ,0,0,0
21216,NNO,Existing Residential, ,0,0,0
21217,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
21218,NNO,Existing Residential, ,0,0,0
21219,NNO,Existing Residential, ,0,0,0
21220,NNO,Existing Residential,Ben Van Don,265.65,0,0
21221,NNO,Existing Residential,Nguyen Khoai,159.46,0,0
21222,NNO,Existing Residential,Le Quoc Hung,253.36,0,0
21223,NNO,Existing Residential, ,0,0,0
21224,NNO,Existing Residential, ,0,0,0
21225,TGDT,Religious, ,0,0,0
21226,NNO,Existing Residential, ,0,0,0
21227,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21228,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21229,NNO,Existing Residential,Nguyen Than Hien,106.57,0,0
21230,NNO,Existing Residential, ,0,0,0
21231,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21232,NNO,Existing Residential, ,0,0,0
21233,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21234,NNO,Existing Residential, ,0,0,0
21235,NNO,Existing Residential, ,0,0,0
21236,NNO,Existing Residential, ,0,0,0
21237,NNO,Existing Residential, ,0,0,0
21238,NNO,Existing Residential,Street 30,210,0,0
21239,NNO,Existing Residential, ,0,0,0
21240,NNO,Existing Residential, ,0,0,0
21241,NNO,Existing Residential, ,0,0,0
21242,NNO,Existing Residential,Street 17,197.42,0,0
21243,NNO,Existing Residential, ,0,0,0
21244,NNO,Existing Residential, ,0,0,0
21245,NNO,Existing Residential, ,0,0,0
21246,NNO,Existing Residential, ,0,0,0
21247,NNO,Existing Residential, ,0,0,0
21248,NNO,Existing Residential, ,0,0,0
21249,NNO,Existing Residential,Ben Van Don,265.65,0,0
21250,NNO,Existing Residential, ,0,0,0
21251,NNO,Existing Residential, ,0,0,0
21252,NNO,Existing Residential, ,0,0,0
21253,NNO,Existing Residential, ,0,0,0
21254,NNO,Existing Residential, ,0,0,0
21255,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21256,NNO,Existing Residential, ,0,0,0
21257,NNO,Existing Residential, ,0,0,0
21258,NNO,Existing Residential, ,0,0,0
21259,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21260,NNO,Existing Residential, ,0,0,0
21261,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21262,NNO,Existing Residential, ,0,0,0
21263,NNO,Existing Residential, ,0,0,0
21264,NNO,Existing Residential, ,0,0,0
21265,NNO,Existing Residential, ,0,0,0
21266,NNO,Existing Residential, ,0,0,0
21267,NNO,Existing Residential, ,0,0,0
21268,NNO,Existing Residential, ,0,0,0
21269,NNO,Existing Residential, ,0,0,0
21270,NNO,Existing Residential,Street 23,173.75,0,0
21271,NNO,Existing Residential, ,0,0,0
21272,NNO,Existing Residential, ,0,0,0
21273,NNO,Existing Residential, ,0,0,0
21274,NNO,Existing Residential,Khanh Hoi,251.28,0,0
21275,NNO,Existing Residential, ,0,0,0
21276,NNO,Existing Residential, ,0,0,0
21277,NNO,Existing Residential, ,0,0,0
21278,NNO,Existing Residential, ,0,0,0
21279,NNO,Existing Residential, ,0,0,0
21280,NNO,Existing Residential, ,0,0,0
21281,NNO,Existing Residential,Ton Dan,181.05,0,0
21282,NNO,Existing Residential, ,0,0,0
21283,NNO,Existing Residential, ,0,0,0
21284,NNO,Existing Residential,Nguyen Than Hien,106.57,0,0
21285,NNO,Existing Residential, ,0,0,0
21286,NNO,Existing Residential, ,0,0,0
21287,NNO,Existing Residential, ,0,0,0
21288,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21289,NNO,Existing Residential, ,0,0,0
21290,NNO,Existing Residential, ,0,0,0
21291,NNO,Existing Residential, ,0,0,0
21292,NNO,Existing Residential, ,0,0,0
21293,NNO,Existing Residential,Street 30,210,0,0
21294,NNO,Existing Residential, ,0,0,0
21295,NNO,Existing Residential, ,0,0,0
21296,NNO,Existing Residential, ,0,0,0
21297,NNO,Existing Residential, ,0,0,0
21298,NNO,Existing Residential, ,0,0,0
21299,NNO,Existing Residential, ,0,0,0
21300,NNO,Existing Residential, ,0,0,0
21301,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
21302,NNO,Existing Residential, ,0,0,0
21303,NNO,Existing Residential, ,0,0,0
21304,NNO,Existing Residential, ,0,0,0
21305,NNO,Existing Residential, ,0,0,0
21306,NNO,Existing Residential, ,0,0,0
21307,NNO,Existing Residential, ,0,0,0
21308,NNO,Existing Residential, ,0,0,0
21309,HH,Complex, ,0,0,0
21310,NNO,Existing Residential, ,0,0,0
21311,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21312,NNO,Existing Residential, ,0,0,0
21313,NNO,Existing Residential,Nguyen Than Hien,106.57,0,0
21314,NNO,Existing Residential, ,0,0,0
21315,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21316,NNO,Existing Residential, ,0,0,0
21317,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21318,NNO,Existing Residential, ,0,0,0
21319,NNO,Existing Residential, ,0,0,0
21320,NNO,Existing Residential, ,0,0,0
21321,NNO,Existing Residential, ,0,0,0
21322,NNO,Existing Residential,Street 30,210,0,0
21323,NNO,Existing Residential, ,0,0,0
21324,NNO,Existing Residential, ,0,0,0
21325,NNO,Existing Residential, ,0,0,0
21326,NNO,Existing Residential, ,0,0,0
21327,NNO,Existing Residential, ,0,0,0
21328,NNO,Existing Residential, ,0,0,0
21329,NNO,Existing Residential, ,0,0,0
21330,NNO,Existing Residential, ,0,0,0
21331,NNO,Existing Residential, ,0,0,0
21332,NNO,Existing Residential, ,0,0,0
21333,NNO,Existing Residential,Ben Van Don,265.65,0,0
21334,NNO,Existing Residential, ,0,0,0
21335,NNO,Existing Residential, ,0,0,0
21336,NNO,Existing Residential, ,0,0,0
21337,NNO,Existing Residential,Vinh Khanh,246.49,0,0
21338,HH,Complex, ,0,0,0
21339,NNO,Existing Residential, ,0,0,0
21340,NNO,Existing Residential, ,0,0,0
21341,NNO,Existing Residential, ,0,0,0
21342,NNO,Existing Residential, ,0,0,0
21343,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21344,NNO,Existing Residential, ,0,0,0
21345,NNO,Existing Residential, ,0,0,0
21346,NNO,Existing Residential, ,0,0,0
21347,NNO,Existing Residential, ,0,0,0
21348,NNO,Existing Residential, ,0,0,0
21349,NNO,Existing Residential, ,0,0,0
21350,NNO,Existing Residential,Street 30,210,0,0
21351,NNO,Existing Residential, ,0,0,0
21352,NNO,Existing Residential, ,0,0,0
21353,NNO,Existing Residential, ,0,0,0
21354,NNO,Existing Residential, ,0,0,0
21355,NNO,Existing Residential, ,0,0,0
21356,NNO,Existing Residential, ,0,0,0
21357,NNO,Existing Residential, ,0,0,0
21358,NNO,Existing Residential,Khanh Hoi,251.28,0,0
21359,NNO,Existing Residential, ,0,0,0
21360,NNO,Existing Residential, ,0,0,0
21361,CQCT,Office, ,0,0,0
21362,NNO,Existing Residential, ,0,0,0
21363,NNO,Existing Residential,Le Quoc Hung,253.36,0,0
21364,NNO,Existing Residential, ,0,0,0
21365,NNO,Existing Residential,Ton Dan,181.05,0,0
21366,TGDT,Religious, ,0,0,0
21367,NNO,Existing Residential, ,0,0,0
21368,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21369,NNO,Existing Residential, ,0,0,0
21370,NNO,Existing Residential,Nguyen Than Hien,106.57,0,0
21371,NNO,Existing Residential, ,0,0,0
21372,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21373,NNO,Existing Residential, ,0,0,0
21374,NNO,Existing Residential, ,0,0,0
21375,NNO,Existing Residential, ,0,0,0
21376,NNO,Existing Residential, ,0,0,0
21377,NNO,Existing Residential, ,0,0,0
21378,NNO,Existing Residential, ,0,0,0
21379,NNO,Existing Residential,Tan Vinh,200,0,0
21380,NNO,Existing Residential, ,0,0,0
21381,NNO,Existing Residential, ,0,0,0
21382,NNO,Existing Residential, ,0,0,0
21383,NNO,Existing Residential, ,0,0,0
21384,NNO,Existing Residential, ,0,0,0
21385,NNO,Existing Residential,Street 6,204.5,0,0
21386,NNO,Existing Residential, ,0,0,0
21387,NNO,Existing Residential, ,0,0,0
21388,NNO,Existing Residential, ,0,0,0
21389,NNO,Existing Residential, ,0,0,0
21390,NNO,Existing Residential, ,0,0,0
21391,NNO,Existing Residential,Nguyen Khoai,159.46,0,0
21392,NNO,Existing Residential, ,0,0,0
21393,NNO,Existing Residential, ,0,0,0
21394,NNO,Existing Residential,Vinh Khanh,246.49,0,0
21395,TGDT,Religious, ,0,0,0
21396,NNO,Existing Residential, ,0,0,0
21397,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21398,NNO,Existing Residential, ,0,0,0
21399,NNO,Existing Residential,Nguyen Than Hien,106.57,0,0
21400,NNO,Existing Residential, ,0,0,0
21401,NNO,Existing Residential, ,0,0,0
21402,NNO,Existing Residential, ,0,0,0
21403,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21404,NNO,Existing Residential, ,0,0,0
21405,NNO,Existing Residential, ,0,0,0
21406,NNO,Existing Residential, ,0,0,0
21407,NNO,Existing Residential, ,0,0,0
21408,NNO,Existing Residential,Street 30,210,0,0
21409,NNO,Existing Residential, ,0,0,0
21410,NNO,Existing Residential, ,0,0,0
21411,NNO,Existing Residential, ,0,0,0
21412,NNO,Existing Residential, ,0,0,0
21413,NNO,Existing Residential, ,0,0,0
21414,NNO,Existing Residential, ,0,0,0
21415,NNO,Existing Residential, ,0,0,0
21416,NNO,Existing Residential, ,0,0,0
21417,NNO,Existing Residential, ,0,0,0
21418,NNO,Existing Residential, ,0,0,0
21419,NNO,Existing Residential, ,0,0,0
21420,NNO,Existing Residential, ,0,0,0
21421,NNO,Existing Residential, ,0,0,0
21422,NNO,Existing Residential, ,0,0,0
21423,NNO,Existing Residential,Vinh Khanh,246.49,0,0
21424,GD,Nguyen Thai Binh Primary School, ,0,0,0
21425,NNO,Existing Residential, ,0,0,0
21426,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21427,NNO,Existing Residential, ,0,0,0
21428,NNO,Existing Residential,Nguyen Than Hien,106.57,0,0
21429,NNO,Existing Residential, ,0,0,0
21430,NNO,Existing Residential, ,0,0,0
21431,NNO,Existing Residential, ,0,0,0
21432,NNO,Existing Residential, ,0,0,0
21433,NNO,Existing Residential, ,0,0,0
21434,NNO,Existing Residential, ,0,0,0
21435,NNO,Existing Residential, ,0,0,0
21436,NNO,Existing Residential,Ton That Thuyet,144.76,0,0
21437,NNO,Existing Residential,Street 30,210,0,0
21438,NNO,Existing Residential, ,0,0,0
21439,NNO,Existing Residential, ,0,0,0
21440,NNO,Existing Residential, ,0,0,0
21441,NNO,Existing Residential, ,0,0,0
21442,NNO,Existing Residential, ,0,0,0
21443,NNO,Existing Residential, ,0,0,0
21444,NNO,Existing Residential, ,0,0,0
21445,NNO,Existing Residential, ,0,0,0
21446,NNO,Existing Residential, ,0,0,0
21447,NNO,Existing Residential, ,0,0,0
21448,NNO,Existing Residential, ,0,0,0
21449,NNO,Existing Residential, ,0,0,0
21450,NNO,Existing Residential, ,0,0,0
21451,NNO,Existing Residential, ,0,0,0
21452,NNO,Existing Residential,Vinh Khanh,246.49,0,0
21453,HH,Complex, ,0,0,0
21454,NNO,Existing Residential, ,0,0,0
21455,NNO,Existing Residential,Doan Van Bo,180.18,0,0
21456,NNO,Existing Residential, ,0,0,0
21457,NNO,Existing Residential,Nguyen Than Hien,106.57,0,0
21458,NNO,Existing Residential, ,0,0,0
21459,NNO,Existing Residential, ,0,0,0
21460,NNO,Existing Residential, ,0,0,0
21461,NNO,Existing Residential, ,0,0,0
21462,NNO,Existing Residential, ,0,0,0
21463,NNO,Existing Residential, ,0,0,0
21464,NNO,Existing Residential, ,0,0,0
21465,NNO,Existing Residential, ,0,0,0
21466,NNO,Existing Residential,Street 30,210,0,0
21467,NNO,Existing Residential, ,0,0,0
21468,NNO,Existing Residential, ,0,0,0
21469,NNO,Existing Residential, ,0,0,0
21470,NNO,Existing Residential,Street 17,197.42,0,0
21471,NNO,Existing Residential, ,0,0,0
21472,NNO,Existing Residential,Street 6,204.5,0,0
21473,NNO,Existing Residential, ,0,0,0
21474,NNO,Existing Residential, ,0,0,0
21475,NNO,Existing Residential, ,0,0,0
21476,NNO,Existing Residential, ,0,0,0
21477,NNO,Existing Residential, ,0,0,0
21478,NNO,Existing Residential, ,0,0,0
21479,NNO,Existing Residential, ,0,0,0
21480,NNO,Existing Residential, ,0,0,0
21481,NNO,Existing Residential, ,0,0,0
21482,NNO,Existing Residential, ,0,0,0
21483,NNO,Existing Residential,Doan Van Bo,180.18,0,0
